case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S3-F73357-T1,73357,0,3,Stage 4A / Reimu,372.8484191894531,392.37774658203125,3.0,33.0,0.0,0.0,False,352,0,15,1.7970092296600342,-1.368444561958313,,1,up_fast,897,-1.085601806640625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,11,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S3-F73722-T1,73722,0,3,Stage 4A / Reimu,367.02496337890625,390.471435546875,3.0,20.0,0.0,0.0,False,594,0,0,2.6974430084228516,-2.4488277435302734,,1,up_right_fast,849,-2.166015625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,10,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F74320-T1,74320,0,3,Stage 4A / Reimu,26.466611862182617,428.56890869140625,3.0,5.0,0.0,0.0,False,519,0,16,-1.5808899402618408,-2.192399501800537,,1,right_fast,22,-1.2212677001953125,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S3-F75365-T1,75365,0,3,Stage 4A / Reimu,361.55780029296875,424.8841552734375,4.0,6.0,1.0,1.0,False,1159,0,0,-0.3876699209213257,-3.9118704795837402,,2,down_right,1116,-1.3892822265625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,19,0,,pool_density_over_1000,,,no_active_spell_at_hit
LUN-S3-F80499-T1,80499,0,3,Stage 4A / Reimu,28.893203735351562,396.03619384765625,4.0,11.0,1.0,1.0,False,606,0,3,13.923974990844727,4.97662878036499,,2,left_fast,1045,19.508559043696973,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F81012-T1,81012,0,3,Stage 4A / Reimu,371.4834899902344,410.5770263671875,3.0,13.0,0.0,0.0,False,481,0,0,-0.17970581352710724,-0.3261159658432007,,1,left_fast,574,1.56219482421875,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,0,,,,,no_active_spell_at_hit
LUN-S3-F81536-T1,81536,0,3,Stage 4A / Reimu,14.434670448303223,412.3474426269531,4.0,11.0,1.0,1.0,False,420,0,0,27.093429565429688,12.475786209106445,,1,stay,1179,27.653239789157503,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,,,,no_active_spell_at_hit
LUN-S3-F83214-T1,83214,0,3,Stage 4A / Reimu,368.2198181152344,426.2010192871094,4.0,10.0,1.0,1.0,False,604,0,0,-3.015704393386841,-3.015704393386841,,2,up_fast,175,1.559234619140625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F83928-T1,83928,0,3,Stage 4A / Reimu,146.22708129882812,362.8614501953125,3.0,2.0,0.0,0.0,False,605,0,90,0.8037994503974915,-2.9887137413024902,,2,down_right_fast,1285,-2.642333984375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F84343-T1,84343,0,3,Stage 4A / Reimu,102.15869140625,299.11669921875,3.0,9.0,0.0,0.0,False,595,0,99,-0.779467761516571,-2.3342337608337402,,2,down_left_fast,910,-1.98779296875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,13,0,,fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F84854-T1,84854,0,3,Stage 4A / Reimu,110.91218566894531,128.91015625,3.0,9.0,0.0,0.0,False,581,0,0,-1.8326627016067505,-2.2818965911865234,,2,up_fast,672,-0.37448883056640625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,fast_mode,57,夢境「二重大結界」,resolved_live_spell_state
LUN-S3-F90006-T1,90006,0,3,Stage 4A / Reimu,335.52325439453125,412.06768798828125,3.0,2.0,0.0,0.0,False,443,0,9,29.35372543334961,11.117853164672852,,3,right,1096,27.216519110873605,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,61,散霊「夢想封印　寂」,resolved_live_spell_state
LUN-S3-F93535-T1,93535,0,3,Stage 4A / Reimu,12.772951126098633,427.79486083984375,3.0,4.0,0.0,0.0,False,640,0,8,-0.984149158000946,-1.5097402334213257,,2,up_right_fast,960,1.3353939056396484,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,0,,,,,no_active_spell_at_hit
LUN-S3-F94379-T1,94379,0,3,Stage 4A / Reimu,374.102294921875,419.5146484375,3.0,1.0,0.0,0.0,False,809,0,5,-2.286517381668091,-2.286517381668091,,2,down_right,446,1.9808349609375,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,0,,playfield_boundary,,,no_active_spell_at_hit
LUN-S3-F102019-T1,102019,0,3,Stage 4A / Reimu,21.156810760498047,428.042724609375,4.0,8.0,1.0,1.0,False,1336,0,46,3.176175355911255,0.19954931735992432,,2,up_left,450,-1.3918743133544922,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,0,,playfield_boundary;pool_density_over_1000;fast_mode,65,神技「八方龍殺陣」,resolved_live_spell_state
LUN-S3-F102444-T1,102444,0,3,Stage 4A / Reimu,365.09918212890625,424.38818359375,4.0,0.0,1.0,1.0,False,1202,0,0,29.657398223876953,4.117315769195557,,2,right,1447,33.46598441969163,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,pool_density_over_1000,65,神技「八方龍殺陣」,resolved_live_spell_state
LUN-S3-F106431-T1,106431,0,3,Stage 4A / Reimu,224.96331787109375,399.7305908203125,3.0,10.0,0.0,0.0,False,53,0,5,24.3924617767334,12.234256744384766,,2,up_fast,1025,18.924763509260792,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F106885-T1,106885,0,3,Stage 4A / Reimu,177.54733276367188,425.0221252441406,4.0,9.0,1.0,1.0,False,87,0,0,35.82883834838867,9.587553024291992,,1,right_fast,1459,35.90794146385126,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F107506-T1,107506,0,3,Stage 4A / Reimu,22.991413116455078,417.22222900390625,4.0,10.0,1.0,1.0,False,119,0,0,8.599084854125977,3.574312210083008,,1,right_fast,469,13.273162841796875,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F107806-T1,107806,0,3,Stage 4A / Reimu,122.02008056640625,385.3577880859375,4.0,11.0,1.0,1.0,False,145,0,1,49.73988723754883,20.79001808166504,,1,down_fast,745,49.82128691412036,,,sensor_gap_or_unmodeled_hazard,missing_pre_hit_alive_decision,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F108605-T1,108605,0,3,Stage 4A / Reimu,119.0169677734375,420.686279296875,4.0,11.0,1.0,1.0,False,175,0,0,37.66763687133789,7.34153413772583,,1,up_left_fast,1472,41.76516002075273,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S3-F109891-T1,109891,0,3,Stage 4A / Reimu,15.033185005187988,413.57965087890625,4.0,12.0,1.0,1.0,False,480,0,0,-1.9542553424835205,-1.9542553424835205,,2,down_right_fast,899,1.517268180847168,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,20,0,,fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F110471-T1,110471,0,3,Stage 4A / Reimu,11.55717658996582,427.5853271484375,3.0,2.0,0.0,0.0,False,547,0,303,-3.0530691146850586,-3.0530691146850586,,2,up,392,0.36216163635253906,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,50,0,,playfield_boundary;fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F111260-T1,111260,0,3,Stage 4A / Reimu,358.3927917480469,227.2025146484375,3.0,8.0,0.0,0.0,False,579,0,156,-1.731372594833374,-1.731372594833374,,3,up_fast,565,-2.717864990234375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,18,0,,,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F111882-T1,111882,0,3,Stage 4A / Reimu,372.61785888671875,415.59979248046875,3.0,10.0,0.0,0.0,False,668,0,156,-1.8107178211212158,-1.8107178211212158,,2,up_right,700,0.910003662109375,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,9,0,,playfield_boundary;fast_mode,69,回霊「夢想封印　侘」,resolved_live_spell_state
LUN-S3-F114669-T1,114669,0,3,Stage 4A / Reimu,221.2860565185547,374.27374267578125,4.0,22.0,1.0,1.0,False,1000,0,0,-1.2878448963165283,-1.2878448963165283,,2,right_fast,903,0.2423095703125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,13,0,,pool_density_over_1000;fast_mode,73,大結界「博麗弾幕結界」,resolved_live_spell_state
LUN-S3-F116436-T1,116436,0,3,Stage 4A / Reimu,119.3180923461914,377.23681640625,4.0,7.0,1.0,1.0,False,1327,0,66,-1.3226959705352783,-1.3226959705352783,,3,down_right_fast,593,2.118560791015625,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,0,,pool_density_over_1000;fast_mode,73,大結界「博麗弾幕結界」,resolved_live_spell_state
LUN-S5-F119835-T1,119835,0,5,Stage 5,364.95843505859375,427.98931884765625,3.0,14.0,0.0,0.0,False,1133,0,2,2.659130811691284,-1.509100079536438,,1,up_left_fast,580,-1.226287841796875,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,4,0,,pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S5-F121086-T1,121086,0,5,Stage 5,9.708791732788086,399.09429931640625,4.0,19.0,1.0,1.0,False,757,0,0,-3.8908870220184326,-4.6278862953186035,,1,stay,116,-4.345044136047363,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,12,0,,playfield_boundary,,,no_active_spell_at_hit
LUN-S5-F124017-T1,124017,0,5,Stage 5,118.38984680175781,427.904052734375,4.0,17.0,1.0,1.0,False,365,0,0,32.074546813964844,2.298424243927002,,1,left_fast,709,34.24467953436538,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S5-F124317-T1,124317,0,5,Stage 5,298.21722412109375,419.53173828125,4.0,12.0,1.0,1.0,False,550,0,1,76.9050521850586,35.17885971069336,,1,stay,367,83.03639175842976,,,sensor_gap_or_unmodeled_hazard,missing_pre_hit_alive_decision,0,0,,,,,no_active_spell_at_hit
LUN-S5-F128209-T1,128209,0,5,Stage 5,325.283935546875,375.2330322265625,3.0,1.0,0.0,0.0,False,868,0,14,25.152433395385742,3.3332467079162598,,2,down_right,1503,25.907437668103135,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S5-F128732-T1,128732,0,5,Stage 5,334.4273376464844,376.39599609375,4.0,12.0,1.0,1.0,False,903,0,0,14.47347354888916,2.005688428878784,,1,left_fast,345,12.622638953181372,,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,,fast_mode,,,no_active_spell_at_hit
LUN-S5-F130027-T1,130027,0,5,Stage 5,372.747314453125,422.19647216796875,3.0,3.0,0.0,0.0,False,353,0,2,-1.8322327136993408,-1.8322327136993408,,1,up_fast,1327,-0.56439208984375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,4,0,,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F141144-T1,141144,0,5,Stage 5,368.06695556640625,416.04730224609375,6.0,19.0,3.0,3.0,False,1438,0,28,2.257794141769409,-0.4025624990463257,,3,down_right,287,-1.0006103515625,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,8,0,,pool_density_over_1000;fast_mode,103,幻波「赤眼催眠(マインドブローイング)」,resolved_live_spell_state
LUN-S5-F146897-T1,146897,0,5,Stage 5,156.8408203125,421.021240234375,4.0,15.0,1.0,1.0,False,991,0,54,-2.492169141769409,-2.7405755519866943,,2,down_left_fast,754,1.841064453125,,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,36,0,,fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
